freq	word1	word2	word3	word4	word5
36	means	a	lot	to	the
36	means	is	that	if	you
36	means	to	be	a	good
36	media	and	communicate	directly	with
36	media	may	earn	commissions	for
36	medical	center	in	san	francisco
36	meeting	of	the	association	for
36	meeting	with	members	of	the
36	member	of	his	family	to
36	member	of	the	house	armed
36	member	of	the	national	security
36	member	of	the	team	that
36	members	of	the	department	of
36	mention	was	made	of	the
36	metro	atlanta	chamber	of	commerce
36	middle	east	media	research	institute
36	might	be	a	little	late
36	might	be	a	lot	of
36	might	be	a	while	before
36	might	be	able	to	catch
36	might	be	able	to	talk
36	might	be	the	one	to
36	might	not	be	familiar	with
36	miles	north	of	the	city
36	miles	south	of	san	francisco
36	million	from	the	sale	of
36	million	of	her	own	money
36	millions	and	millions	of	americans
36	millions	of	gallons	of	oil
36	mind	at	the	same	time
36	mind	if	i	cut	in
36	minister	benjamin	netanyahu	of	israel
36	minutes	into	the	second	half
36	minutes	or	until	mixture	is
36	minutes	or	until	toothpick	inserted
36	mitt	romney	and	president	obama
36	mom	and	dad	are	n't
36	money	has	to	come	from
36	monthly	notices	of	the	royal
36	more	and	more	interested	in
36	more	and	more	of	what
36	more	and	more	time	in
36	more	at	stake	here	than
36	more	boots	on	the	ground
36	more	careful	in	the	future
36	more	i	think	about	this
36	more	important	than	any	of
36	more	likely	to	focus	on
36	more	likely	to	stick	with
36	more	massive	than	the	sun
36	more	of	the	denver	post
36	more	of	them	in	the
36	more	of	this	i	can
36	more	people	around	the	world
36	more	people	back	to	work
36	more	problems	than	it	solves
36	more	than	a	dozen	different
36	more	than	a	few	miles
36	more	than	enough	to	get
36	more	than	five	years	of
36	more	than	one	and	a
36	more	than	one	occasion	that
36	more	than	two	hundred	and
36	more	to	life	now	i
36	more	trouble	than	it	was
36	more	when	it	comes	to
36	most	beautiful	place	in	the
36	most	beautiful	thing	in	the
36	most	of	the	blame	for
36	most	of	the	way	to
36	most	of	their	lives	in
36	most	of	us	have	to
36	most	of	us	would	n't
36	most	people	have	never	heard
36	most	powerful	woman	in	the
36	mother	jones	is	launching	a
36	mother	of	two	young	children
36	move	into	the	white	house
36	move	to	the	other	side
36	moved	to	the	other	side
36	ms	hs	yes	yes	yes
36	much	as	it	is	the
36	much	attention	has	been	paid
36	much	better	than	i	do
36	much	do	you	really	know
36	much	for	joining	us	here
36	much	is	made	of	the
36	much	more	of	this	i
36	much	more	to	life	now
36	much	of	the	work	is
36	much	of	what	we	have
36	much	time	do	you	need
36	much	to	learn	about	the
36	must	be	approved	by	a
36	must	come	to	grips	with
36	must	get	out	of	here
36	must	have	at	least	one
36	my	best	friend	and	my
36	my	check	and	drive	right
36	my	colleagues	and	i	are
36	my	father	gave	it	to
36	my	first	thought	when	i
36	my	first	year	in	the
36	my	friend	and	i	are
36	my	head	out	the	window
36	my	heart	will	take	me
36	my	husband	and	i	made
36	my	mother	did	n't	have
36	my	mother	used	to	make
36	my	only	concern	is	that
36	my	personal	feeling	is	that
36	my	sense	of	it	is
36	my	son	is	going	to
36	my	soul	tonight	i	know
36	my	way	over	to	the
36	my	way	through	the	crowd
36	myself	in	front	of	the
35	made	a	deal	with	a
35	made	a	name	for	themselves
35	made	good	on	his	promise
35	made	it	clear	that	you
35	made	it	impossible	for	them
35	made	it	seem	like	it
35	made	me	more	aware	of
35	made	me	want	to	cry
35	made	the	rounds	of	the
35	made	up	my	mind	about
35	made	up	of	thousands	of
35	magic	johnson	and	larry	bird
35	majority	in	the	united	states
35	majority	on	the	supreme	court
35	make	a	decision	about	the
35	make	a	game	out	of
35	make	any	difference	to	the
35	make	eye	contact	with	me
35	make	it	hard	for	the
35	make	it	home	in	time
35	make	it	possible	for	people
35	make	it	sound	so	easy
35	make	sure	she	was	n't
35	make	sure	you	wo	n't
35	make	their	dreams	come	true
35	make	them	feel	good	about
35	make	up	for	some	of
35	make	up	for	what	you
35	make	up	much	of	the
35	makes	it	a	lot	more
35	makes	it	easy	for	you
35	makes	it	look	like	a
35	makes	me	feel	good	to
35	makes	me	want	to	vomit
35	makes	the	sign	of	the
35	making	a	list	of	the
35	making	it	up	as	they
35	man	in	a	dark	suit
35	man	in	the	united	states
35	man	who	was	going	to
35	man	who	was	trying	to
35	many	days	my	work	email
35	many	of	the	rest	of
35	many	of	them	did	n't
35	many	people	actually	see	any
35	many	people	as	we	can
35	map	is	not	the	territory
35	march	for	our	lives	rally
35	march	to	the	beat	of
35	marguerite	aquatics	center	in	mission
35	matter	what	you	do	or
35	may	also	be	due	to
35	may	be	found	on	the
35	may	be	hard	to	find
35	may	be	looking	for	a
35	may	be	more	interested	in
35	may	be	on	the	horizon
35	may	be	related	to	a
35	may	i	be	of	assistance
35	may	never	have	heard	of
35	may	not	be	the	one
35	may	now	kiss	the	bride
35	may	you	grow	up	to
35	maybe	a	lot	of	people
35	maybe	he	does	n't	have
35	maybe	he	just	wanted	to
35	maybe	i	made	a	mistake
35	maybe	i	should	have	been
35	maybe	in	a	couple	of
35	maybe	it	was	because	she
35	maybe	we	could	get	a
35	maybe	we	could	go	out
35	maybe	you	do	n't	remember
35	maybe	you	have	n't	noticed
35	maybe	you	should	get	a
35	maybe	you	should	just	go
35	maybe	you	should	try	to
35	me	a	favor	and	get
35	me	and	my	big	mouth
35	me	back	to	the	present
35	me	back	when	you	get
35	me	better	than	i	know
35	me	for	a	long	moment
35	me	how	to	make	a
35	me	know	and	i	will
35	me	like	i	was	some
35	me	on	the	back	of
35	me	out	of	the	corner
35	me	see	what	you	got
35	me	so	long	to	get
35	me	so	that	i	could
35	me	that	i	had	n't
35	me	that	you	have	to
35	me	to	believe	that	this
35	me	to	give	you	the
35	me	to	meet	him	at
35	me	to	talk	to	the
35	me	to	think	about	the
35	me	when	you	had	the
35	mean	i	do	n't	care
35	mean	that	there	are	n't
35	mean	the	rest	of	us
35	means	never	having	to	say
35	means	that	the	united	states
35	meant	so	much	to	him
35	meant	that	i	had	to
35	medium	saucepan	over	medium-high	heat
35	meeting	of	the	american	academy
35	meeting	with	the	president	of
35	meetings	at	the	white	house
35	member	of	the	los	angeles
35	members	of	the	human	race
35	members	on	both	sides	of
35	men	and	women	do	n't
35	men	and	women	do	not
35	men	and	women	serving	in
35	men	and	women	that	are
35	men	and	women	who	make
35	men	do	n't	have	to
35	men	looked	at	each	other
35	message	does	that	send	to
35	methods	can	be	used	to
35	middle	of	the	night	or
35	middle	schools	and	high	schools
35	midway	through	the	first	quarter
35	might	as	well	get	a
35	might	as	well	go	ahead
35	might	as	well	go	back
35	might	be	a	better	word
35	might	be	attributed	to	the
35	might	be	expected	to	be
35	might	happen	in	the	future
35	might	have	been	a	mistake
35	might	have	been	the	end
35	might	not	be	so	easy
35	might	not	have	the	same
35	military	personnel	and	their	families
35	million	children	under	the	age
35	million	people	in	the	us
35	millions	of	dollars	in	revenue
35	millions	of	people	out	of
35	mind	at	the	last	minute
35	mind	when	you	think	of
35	miss	out	on	a	lot
35	money	to	pay	off	the
35	monterey	bay	aquarium	research	institute
35	months	pregnant	at	the	time
35	moon	is	a	harsh	mistress
35	more	can	be	done	to
35	more	detailed	analysis	of	the
35	more	important	than	ever	before
35	more	important	than	what	you
35	more	important	to	her	than
35	more	in	common	than	we
35	more	in	common	with	a
35	more	likely	to	commit	suicide
35	more	likely	to	do	it
35	more	news	is	on	the
35	more	of	a	reason	to
35	more	of	today	right	after
35	more	on	the	other	side
35	more	than	a	century	before
35	more	than	a	dozen	books
35	more	than	a	dozen	countries
35	more	than	a	million	of
35	more	than	enough	to	make
35	more	than	five	years	after
35	more	than	half	a	year
35	more	than	he	wanted	to
35	more	than	just	a	game
35	more	than	one	person	in
35	more	than	one-third	of	all
35	more	than	that	of	the
35	more	than	the	national	average
35	more	than	twenty	years	of
35	more	than	welcome	to	join
35	more	than	willing	to	do
35	more	to	the	point	is
35	most	important	thing	that	you
35	most	of	the	money	for
35	most	of	the	money	is
35	most	of	the	more	than
35	most	of	the	ones	i
35	most	of	the	things	we
35	most	of	the	time	anyway
35	most	of	the	work	in
35	most	of	what	you	have
35	most	people	do	n't	believe
35	most	people	do	not	know
35	most	people	would	say	that
35	mother	and	i	have	been
35	move	in	a	different	direction
35	moved	to	the	edge	of
35	moving	in	a	different	direction
35	much	as	half	of	the
35	much	as	it	did	in
35	much	as	they	did	in
35	much	has	changed	since	then
35	much	less	is	known	about
35	much	longer	i	can	keep
35	much	lower	than	that	of
35	much	more	research	is	needed
35	much	of	an	effort	to
35	much	of	their	time	in
35	much	you	want	to	bet
35	must	be	able	to	see
35	must	be	made	by	the
35	must	obtain	permission	from	the
35	my	back	against	the	wall
35	my	father	was	a	very
35	my	favorite	day	of	the
35	my	friends	are	gon	na
35	my	guess	is	that	she
35	my	mom	is	going	to
35	my	mother	and	my	brother
35	my	own	point	of	view
35	my	own	since	i	was
35	my	partner	and	i	will
35	my	relationship	with	my	husband
35	my	tail	between	my	legs
35	my	view	of	the	world
35	my	wife	and	i	do
35	my	wildest	dreams	did	i
35	my	work	email	fills	up
34	made	a	fool	of	himself
34	made	a	mental	note	of
34	made	at	the	beginning	of
34	made	it	clear	from	the
34	made	it	impossible	for	her
34	made	me	feel	good	about
34	made	up	of	the	same
34	made	up	on	the	spot
34	maintenance	of	the	status	quo
34	make	a	bad	situation	worse
34	make	a	beeline	for	the
34	make	a	decision	about	what
34	make	a	hole	in	the
34	make	a	joke	of	it
34	make	a	real	difference	to
34	make	it	nearly	impossible	to
34	make	it	sound	like	we
34	make	it	to	the	playoffs
34	make	it	up	to	the
34	make	it	worth	my	while
34	make	me	a	better	person
34	make	me	feel	bad	about
34	make	no	mistake	about	that
34	make	out	the	shape	of
34	make	sense	of	all	this
34	make	sense	of	what	happened
34	make	sure	he	or	she
34	make	sure	no	one	is
34	make	sure	that	i	am
34	make	sure	that	none	of
34	make	sure	they	were	n't
34	make	sure	this	never	happens
34	make	their	way	in	the
34	makes	a	lot	of	noise
34	makes	a	whole	lot	of
34	makes	his	way	down	the
34	makes	his	way	over	to
34	makes	it	clear	that	it
34	makes	it	clear	that	she
34	makes	it	even	more	difficult
34	makes	it	more	of	a
34	makes	it	very	hard	for
34	makes	me	feel	good	about
34	makes	me	not	want	to
34	makes	me	want	to	get
34	makes	sense	to	me	that
34	makes	you	think	i	have
34	making	a	break	for	it
34	making	a	lot	of	progress
34	making	it	even	more	difficult
34	making	sure	that	we	do
34	making	the	rounds	of	the
34	man	and	a	woman	and
34	man	has	been	charged	with
34	man	in	the	history	of
34	manner	in	which	they	were
34	many	countries	in	the	world
34	many	of	the	people	here
34	many	of	the	people	on
34	many	of	those	who	do
34	many	of	us	do	not
34	many	people	are	trying	to
34	many	people	out	there	that
34	many	times	must	i	tell
34	marked	the	first	time	the
34	marked	the	start	of	the
34	matter	what	happens	to	me
34	may	be	able	to	be
34	may	be	able	to	buy
34	may	be	an	important	factor
34	may	be	an	indication	that
34	may	be	edited	for	space
34	may	be	looking	at	a
34	may	be	missing	out	on
34	may	be	more	important	to
34	may	be	only	a	few
34	may	be	subject	to	review
34	may	be	the	last	chance
34	may	be	true	that	the
34	may	be	used	against	you
34	may	be	used	in	a
34	may	have	been	used	in
34	may	have	the	effect	of
34	may	i	please	speak	to
34	may	not	be	an	issue
34	may	not	be	as	strong
34	may	not	be	long	enough
34	may	not	be	the	way
34	may	not	even	be	able
34	may	not	want	to	do
34	maybe	he	should	n't	have
34	maybe	i	am	a	little
34	maybe	i	should	take	a
34	maybe	she	was	trying	to
34	maybe	the	two	of	you
34	maybe	we	can	find	out
34	maybe	we	should	get	a
34	maybe	you	should	tell	me
34	me	a	chance	to	see
34	me	a	couple	of	hours
34	me	a	favor	and	do
34	me	a	lot	of	confidence
34	me	an	example	of	a
34	me	and	told	me	i
34	me	and	you	do	n't
34	me	ask	you	a	quick
34	me	be	the	judge	of
34	me	be	the	one	to
34	me	come	back	to	you
34	me	feel	a	little	bit
34	me	go	to	the	phones
34	me	know	if	you	change
34	me	promise	not	to	tell
34	me	to	be	one	of
34	me	to	believe	that	there
34	me	to	do	something	that
34	me	to	get	you	some
34	me	to	know	that	i
34	me	to	leave	you	alone
34	me	to	let	you	know
34	me	to	take	it	off
34	me	to	take	you	home
34	me	what	it	is	that
34	me	what	it	means	to
34	mean	a	lot	of	things
34	mean	we	ca	n't	have
34	mean	what	you	think	it
34	means	that	most	of	the
34	means	that	you	ca	n't
34	meant	to	appear	please	use
34	measure	of	the	amount	of
34	measures	the	extent	to	which
34	medicine	and	director	of	the
34	meet	the	needs	of	those
34	meet	the	press	with	chuck
34	meet	you	at	the	car
34	meeting	of	the	american	geophysical
34	members	of	the	community	and
34	members	of	the	university	community
34	memorandum	from	frederick	baumgardner	to
34	memorial	sloan	kettering	cancer	center
34	mention	the	fact	that	he
34	method	can	be	used	to
34	middle	and	high	school	levels
34	middle	of	something	right	now
34	middle	of	the	school	year
34	might	be	argued	that	the
34	might	be	less	likely	to
34	might	be	the	only	thing
34	might	be	willing	to	pay
34	might	have	been	used	to
34	might	otherwise	violate	any	laws
34	million	in	the	first	half
34	mind	for	a	long	time
34	minutes	or	until	chicken	is
34	minutes	or	until	liquid	is
34	moment	in	the	life	of
34	monetary	fund	and	world	bank
34	money	does	n't	grow	on
34	money	in	a	savings	account
34	money	in	the	bank	and
34	money	in	the	world	to
34	money	is	going	to	come
34	money	laundering	and	financial	crimes
34	money	to	buy	a	new
34	month	and	a	half	of
34	more	about	this	than	i
34	more	attention	needs	to	be
34	more	here	than	meets	the
34	more	likely	than	females	to
34	more	likely	than	males	to
34	more	likely	to	be	seen
34	more	likely	to	be	sexually
34	more	of	an	interest	in
34	more	of	my	interview	with
34	more	of	these	kinds	of
34	more	on	our	web	site
34	more	than	a	dozen	women
34	more	than	a	hundred	of
34	more	than	anything	else	to
34	more	than	i	ever	have
34	more	than	one	hundred	and
34	more	than	ten	years	of
34	more	than	the	united	states
34	more	than	tripled	in	the
34	more	than	two	years	now
34	more	than	you	have	to
34	more	time	to	devote	to
34	more	time	to	focus	on
34	more	to	say	to	you
34	mortgage	giants	fannie	mae	and
34	most	dangerous	man	in	the
34	most	favored	nation	trading	status
34	most	important	factor	in	the
34	most	important	issue	in	the
34	most	likely	to	effect	their
34	most	of	it	has	been
34	most	of	my	friends	have
34	most	of	them	did	not
34	most	of	them	from	the
34	most	of	them	wo	n't
34	most	of	us	have	had
34	most	of	us	have	never
34	most	of	us	would	have
34	most	of	what	we	do
34	most	people	do	n't	need
34	most	powerful	name	in	news
34	moved	back	and	forth	between
34	movie	for	the	first	time
34	moving	at	the	speed	of
34	moving	to	a	new	city
34	much	as	i	can	to
34	much	as	you	possibly	can
34	much	indeed	for	joining	us
34	much	of	a	problem	for
34	much	of	it	can	be
34	much	of	the	country	is
34	much	time	as	i	can
34	much	to	catch	up	on
34	much	was	made	of	the
34	must	be	considered	in	the
34	must	be	difficult	for	you
34	must	do	everything	we	can
34	must	have	been	very	difficult
34	must	have	looked	like	a
34	must	put	an	end	to
34	my	best	friend	is	a
34	my	brief	but	spectacular	take
34	my	cards	on	the	table
34	my	concern	is	that	the
34	my	daughter	and	i	were
34	my	eyes	adjusted	to	the
34	my	father	always	told	me
34	my	favorite	people	in	the
34	my	goal	is	to	have
34	my	grandfather	used	to	say
34	my	hand	in	front	of
34	my	hands	in	the	air
34	my	hat	goes	off	to
34	my	mom	took	me	to
34	my	personal	belief	is	that
34	my	point	is	that	this
34	my	way	out	of	this
34	my	whole	life	for	this
34	my	wife	and	i	did
34	myself	for	a	long	time
34	myself	in	a	position	where
33	ma	in	history	from	rutgers
33	made	a	believer	out	of
33	made	a	call	to	the
33	made	a	difference	in	my
33	made	a	very	good	point
33	made	him	feel	like	he
33	made	it	easier	for	them
33	made	it	into	the	final
33	made	it	sound	as	though
33	made	the	decision	to	move
33	made	up	a	story	about
33	mae	and	freddie	mac	and
33	mainly	in	the	form	of
33	majority	in	the	senate	and
33	majority	of	the	people	are
33	make	a	big	difference	for
33	make	a	case	that	the
33	make	a	difference	to	you
33	make	a	mental	note	to
33	make	a	pot	of	coffee
33	make	a	serious	effort	to
33	make	and	model	of	the
33	make	better	use	of	the
33	make	full	use	of	the
33	make	good	use	of	it
33	make	it	all	the	more
33	make	it	any	less	true
33	make	it	to	the	other
33	make	sure	it	is	n't
33	make	sure	it	was	still
33	make	sure	that	those	who
33	make	sure	you	and	your
33	make	sure	you	are	getting
33	make	sure	you	do	your
33	make	sure	you	were	n't
33	make	the	transition	from	the
33	make	them	aware	of	the
33	make	them	less	likely	to
33	make	you	proud	of	me
33	makes	a	good	point	about
33	makes	it	a	little	more
33	makes	it	clear	that	this
33	makes	you	feel	better	about
33	makes	you	think	that	the
33	makes	you	want	to	go
33	making	a	beeline	for	the
33	making	a	living	as	a
33	making	it	difficult	for	them
